op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
156,feed_forward,gate_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten.t.default,[model.layers.0.feed_forward.gate_proj.weight],decode,True
157,feed_forward,gate_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[155],0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten.view.default,[],decode,True
158,feed_forward,gate_proj,,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[156, 157]",0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten.mm.default,[model.layers.0.feed_forward.gate_proj.weight],decode,False
159,feed_forward,gate_proj,,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[158],0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten._unsafe_view.default,[],decode,True
160,feed_forward,activation_fn,,silu,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[159],0,feed_forward,activation_fn,2,model.layers.0.feed_forward.activation_fn,aten.silu.default,[],decode,False
161,feed_forward,up_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten.t.default,[model.layers.0.feed_forward.up_proj.weight],decode,True
162,feed_forward,up_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[155],0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten.view.default,[],decode,True
163,feed_forward,up_proj,,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[161, 162]",0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten.mm.default,[model.layers.0.feed_forward.up_proj.weight],decode,False
164,feed_forward,up_proj,,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[163],0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten._unsafe_view.default,[],decode,True
165,feed_forward,,,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[160, 164]",0,feed_forward,,1,model.layers.0.feed_forward,aten.mul.Tensor,[],decode,False
166,feed_forward,down_proj,,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten.t.default,[model.layers.0.feed_forward.down_proj.weight],decode,True
167,feed_forward,down_proj,,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[165],0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten.view.default,[],decode,True
168,feed_forward,down_proj,,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B, d_model]]","[166, 167]",0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten.mm.default,[model.layers.0.feed_forward.down_proj.weight],decode,False
169,feed_forward,down_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[168],0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten._unsafe_view.default,[],decode,True
170,,,,view,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[169],0,,,0,model.layers.0,aten.view.default,[],decode,True
171,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[147, 170]",0,,,0,model.layers.0,aten.add.Tensor,[],decode,False
172,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[171],1,input_layernorm,,1,model.layers.1.input_layernorm,aten._to_copy.default,[],decode,True
173,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[172],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
174,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[173],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mean.dim,[],decode,False
175,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[174],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.add.Tensor,[],decode,False
176,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[175],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.rsqrt.default,[],decode,False
177,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[172, 176]",1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mul.Tensor,[],decode,False
178,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[177],1,input_layernorm,,1,model.layers.1.input_layernorm,aten._to_copy.default,[],decode,True
179,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]",[178],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mul.Tensor,[model.layers.1.input_layernorm.weight],decode,False
180,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.t.default,[model.layers.1.self_attn.q_proj.weight],decode,True
181,self_attn,q_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[179],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.view.default,[],decode,True
182,self_attn,q_proj,,matmul,"[[B, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B, n_h*d_head]]","[180, 181]",1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.mm.default,[model.layers.1.self_attn.q_proj.weight],decode,False
183,self_attn,q_proj,,_unsafe_view,"[[B, n_h*d_head]]",,,"[[B, 1, n_h*d_head]]",[182],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
184,self_attn,,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[183],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
185,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten.t.default,[model.layers.1.self_attn.k_proj.weight],decode,True
186,self_attn,k_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[179],1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten.view.default,[],decode,True
187,self_attn,k_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[185, 186]",1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten.mm.default,[model.layers.1.self_attn.k_proj.weight],decode,False
188,self_attn,k_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[187],1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten._unsafe_view.default,[],decode,True
189,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[188],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
190,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten.t.default,[model.layers.1.self_attn.v_proj.weight],decode,True
191,self_attn,v_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[179],1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten.view.default,[],decode,True
192,self_attn,v_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[190, 191]",1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten.mm.default,[model.layers.1.self_attn.v_proj.weight],decode,False
193,self_attn,v_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[192],1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten._unsafe_view.default,[],decode,True
194,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[193],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
195,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[194],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
196,self_attn,,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[184],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
197,self_attn,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head/2, 2]]",[196],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
198,self_attn,,,view_as_complex,"[[B, 1, n_h, d_head/2, 2]]",,,"[[B, 1, n_h, d_head/2]]",[197],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_complex.default,[],decode,True
199,self_attn,,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[189],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
200,self_attn,,,view,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head/2, 2]]",[199],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
201,self_attn,,,view_as_complex,"[[B, 1, n_kv, d_head/2, 2]]",,,"[[B, 1, n_kv, d_head/2]]",[200],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_complex.default,[],decode,True
202,self_attn,,,unsqueeze,"[[B, 1, d_head/2]]",,,"[[B, 1, 1, d_head/2]]",[70],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],decode,True
203,self_attn,,,elementwise_mul,"[[B, 1, n_h, d_head/2], [B, 1, 1, d_head/2]]",,,"[[B, 1, n_h, d_head/2]]","[198, 202]",1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
204,self_attn,,,view_as_real,"[[B, 1, n_h, d_head/2]]",,,"[[B, 1, n_h, d_head/2, 2]]",[203],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_real.default,[],decode,True
205,self_attn,,,view,"[[B, 1, n_h, d_head/2, 2]]",,,"[[B, 1, n_h, d_head]]",[204],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
206,self_attn,,,unsqueeze,"[[B, 1, d_head/2]]",,,"[[B, 1, 1, d_head/2]]",[70],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],decode,True
207,self_attn,,,elementwise_mul,"[[B, 1, n_kv, d_head/2], [B, 1, 1, d_head/2]]",,,"[[B, 1, n_kv, d_head/2]]","[201, 206]",1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
208,self_attn,,,view_as_real,"[[B, 1, n_kv, d_head/2]]",,,"[[B, 1, n_kv, d_head/2, 2]]",[207],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_real.default,[],decode,True
209,self_attn,,,view,"[[B, 1, n_kv, d_head/2, 2]]",,,"[[B, 1, n_kv, d_head]]",[208],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
210,self_attn,,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[205],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
211,self_attn,,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[209],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],decode,True
212,self_attn,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[210],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
213,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[211],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
214,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[213],1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],decode,False
215,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[195],1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],decode,False
216,self_attn,,,slice,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[214],1,self_attn,,1,model.layers.1.self_attn,aten.slice.Tensor,[],decode,True
217,self_attn,,,slice,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[215],1,self_attn,,1,model.layers.1.self_attn,aten.slice.Tensor,[],decode,True
218,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[214],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],decode,True
219,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[218],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
220,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[219],1,self_attn,,1,model.layers.1.self_attn,aten.clone.default,[],decode,True
221,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[220],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],decode,True
222,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[215],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],decode,True
223,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[222],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
224,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[223],1,self_attn,,1,model.layers.1.self_attn,aten.clone.default,[],decode,True
225,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[224],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],decode,True
226,self_attn,,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[221],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
227,self_attn,,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[212],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
228,self_attn,,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, 1, d_head]]",[227],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
229,self_attn,,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[226],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
230,self_attn,,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[229],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
231,self_attn,,,batched_matmul,"[[n_h, 1, d_head], [n_h, d_head, T+1]]",,,"[[n_h, 1, T+1]]","[228, 230]",1,self_attn,,1,model.layers.1.self_attn,aten.bmm.default,[],decode,False
232,self_attn,,,_unsafe_view,"[[n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[231],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],decode,True
233,self_attn,,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[232],1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],decode,False
234,self_attn,,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[55, 233]",1,self_attn,,1,model.layers.1.self_attn,aten.add.Tensor,[],decode,False
235,self_attn,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[234],1,self_attn,,1,model.layers.1.self_attn,aten._softmax.default,[],decode,False
236,self_attn,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[235],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
237,self_attn,,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, 1, T+1]]",[236],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
238,self_attn,,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[225],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],decode,True
239,self_attn,,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[238],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
240,self_attn,,,batched_matmul,"[[n_h, 1, T+1], [n_h, T+1, d_head]]",,,"[[n_h, 1, d_head]]","[237, 239]",1,self_attn,,1,model.layers.1.self_attn,aten.bmm.default,[],decode,False
241,self_attn,,,_unsafe_view,"[[n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[240],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],decode,True
242,self_attn,,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[241],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],decode,True
243,self_attn,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[242],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],decode,True
244,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.t.default,[model.layers.1.self_attn.o_proj.weight],decode,True
245,self_attn,o_proj,,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[243],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.view.default,[],decode,True
246,self_attn,o_proj,,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[244, 245]",1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.mm.default,[model.layers.1.self_attn.o_proj.weight],decode,False
247,self_attn,o_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[246],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
248,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[171, 247]",1,,,0,model.layers.1,aten.add.Tensor,[],decode,False
249,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[248],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten._to_copy.default,[],decode,True
250,post_attention_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[249],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.pow.Tensor_Scalar,[],decode,False
251,post_attention_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[250],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.mean.dim,[],decode,False
252,post_attention_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[251],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.add.Tensor,[],decode,False
253,post_attention_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[252],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.rsqrt.default,[],decode,False
254,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[249, 253]",1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.mul.Tensor,[],decode,False
255,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[254],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten._to_copy.default,[],decode,True
256,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]",[255],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.mul.Tensor,[model.layers.1.post_attention_layernorm.weight],decode,False
257,feed_forward,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[256],1,feed_forward,,1,model.layers.1.feed_forward,aten.view.default,[],decode,True
258,feed_forward,router,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[],1,feed_forward,router,2,model.layers.1.feed_forward.router,aten.t.default,[model.layers.1.feed_forward.router.weight],decode,True
259,feed_forward,router,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]","[257, 258]",1,feed_forward,router,2,model.layers.1.feed_forward.router,aten.mm.default,[model.layers.1.feed_forward.router.weight],decode,False
260,feed_forward,router,,topk,"[[B, E]]",,,"[[B, 1], [B, 1]]",[259],1,feed_forward,router,2,model.layers.1.feed_forward.router,aten.topk.default,[],decode,False
261,feed_forward,router,,full_like,"[[B, E]]",,,"[[B, E]]",[259],1,feed_forward,router,2,model.layers.1.feed_forward.router,aten.full_like.default,[],decode,True
262,feed_forward,router,,scatter_,"[[B, E], [B, 1], [B, 1]]",,,"[[B, E]]","[260, 261]",1,feed_forward,router,2,model.layers.1.feed_forward.router,aten.scatter_.src,[],decode,True
263,feed_forward,router,,_to_copy,"[[B, E]]",,,"[[B, E]]",[262],1,feed_forward,router,2,model.layers.1.feed_forward.router,aten._to_copy.default,[],decode,True
264,feed_forward,router,,sigmoid,"[[B, E]]",,,"[[B, E]]",[263],1,feed_forward,router,2,model.layers.1.feed_forward.router,aten.sigmoid.default,[],decode,False
265,feed_forward,router,,_to_copy,"[[B, E]]",,,"[[B, E]]",[264],1,feed_forward,router,2,model.layers.1.feed_forward.router,aten._to_copy.default,[],decode,True
266,feed_forward,,,repeat,"[[B, d_model]]",,,"[[E, d_model]]",[257],1,feed_forward,,1,model.layers.1.feed_forward,aten.repeat.default,[],decode,True
267,feed_forward,,,transpose,"[[B, E]]",,,"[[E, B]]",[265],1,feed_forward,,1,model.layers.1.feed_forward,aten.transpose.int,[],decode,True
268,feed_forward,,,view,"[[E, B]]",,,"[[E, 1]]",[267],1,feed_forward,,1,model.layers.1.feed_forward,aten.view.default,[],decode,True
269,feed_forward,,,elementwise_mul,"[[E, d_model], [E, 1]]",,,"[[E, d_model]]","[266, 268]",1,feed_forward,,1,model.layers.1.feed_forward,aten.mul.Tensor,[],decode,False
270,feed_forward,experts,,view,"[[E, d_model]]",,,"[[E, 1, d_model]]",[269],1,feed_forward,experts,2,model.layers.1.feed_forward.experts,aten.view.default,[],decode,True
271,feed_forward,experts,,batched_matmul,"[[E, 1, d_model], [E, d_model, 2*d_moe]]","[E, d_model, 2*d_moe]",1,"[[E, 1, 2*d_moe]]",[270],1,feed_forward,experts,2,model.layers.1.feed_forward.experts,aten.bmm.default,[model.layers.1.feed_forward.experts.gate_up_proj],decode,False
272,feed_forward,experts,,split,"[[E, 1, 2*d_moe]]",,,"[[E, 1, d_moe], [E, 1, d_moe]]",[271],1,feed_forward,experts,2,model.layers.1.feed_forward.experts,aten.split.Tensor,[],decode,True
273,feed_forward,experts,act_fn,silu,"[[E, 1, d_moe]]",,,"[[E, 1, d_moe]]",[272],1,feed_forward,experts,3,model.layers.1.feed_forward.experts.act_fn,aten.silu.default,[],decode,False
274,feed_forward,experts,,elementwise_mul,"[[E, 1, d_moe], [E, 1, d_moe]]",,,"[[E, 1, d_moe]]","[272, 273]",1,feed_forward,experts,2,model.layers.1.feed_forward.experts,aten.mul.Tensor,[],decode,False
275,feed_forward,experts,,batched_matmul,"[[E, 1, d_moe], [E, d_moe, d_model]]","[E, d_moe, d_model]",1,"[[E, 1, d_model]]",[274],1,feed_forward,experts,2,model.layers.1.feed_forward.experts,aten.bmm.default,[model.layers.1.feed_forward.experts.down_proj],decode,False
276,feed_forward,experts,,view,"[[E, 1, d_model]]",,,"[[E, d_model]]",[275],1,feed_forward,experts,2,model.layers.1.feed_forward.experts,aten.view.default,[],decode,True
277,feed_forward,shared_expert,gate_proj,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],1,feed_forward,shared_expert,3,model.layers.1.feed_forward.shared_expert.gate_proj,aten.t.default,[model.layers.1.feed_forward.shared_expert.gate_proj.weight],decode,True
