op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
176,self_attn,,,batched_matmul,"[[n_h, T, T], [n_h, T, d_head]]",,,"[[n_h, T, d_head]]","[173, 175]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
177,self_attn,,,_unsafe_view,"[[n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[176],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
178,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[177],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
179,self_attn,,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[178],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],prefill,True
180,self_attn,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h*d_head]]",[179],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
181,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.t.default,[model.layers.0.self_attn.o_proj.weight],prefill,True
182,self_attn,o_proj,,view,"[[B, T, n_h*d_head]]",,,"[[T, n_h*d_head]]",[180],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.view.default,[],prefill,True
183,self_attn,o_proj,,matmul,"[[T, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[T, d_model]]","[181, 182]",0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.mm.default,[model.layers.0.self_attn.o_proj.weight],prefill,False
184,self_attn,o_proj,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[183],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True
185,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[0, 184]",0,,,0,model.layers.0,aten.add.Tensor,[],prefill,False
186,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[185],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten._to_copy.default,[],prefill,True
187,post_attention_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[186],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
188,post_attention_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[187],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.mean.dim,[],prefill,False
189,post_attention_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[188],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.add.Tensor,[],prefill,False
190,post_attention_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[189],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.rsqrt.default,[],prefill,False
191,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[186, 190]",0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.mul.Tensor,[],prefill,False
192,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[191],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten._to_copy.default,[],prefill,True
193,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]",[192],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten.mul.Tensor,[model.layers.0.post_attention_layernorm.weight],prefill,False
194,feed_forward,gate_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten.t.default,[model.layers.0.feed_forward.gate_proj.weight],prefill,True
195,feed_forward,gate_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[193],0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten.view.default,[],prefill,True
196,feed_forward,gate_proj,,matmul,"[[T, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[T, d_ff]]","[194, 195]",0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten.mm.default,[model.layers.0.feed_forward.gate_proj.weight],prefill,False
197,feed_forward,gate_proj,,_unsafe_view,"[[T, d_ff]]",,,"[[B, T, d_ff]]",[196],0,feed_forward,gate_proj,2,model.layers.0.feed_forward.gate_proj,aten._unsafe_view.default,[],prefill,True
198,feed_forward,activation_fn,,silu,"[[B, T, d_ff]]",,,"[[B, T, d_ff]]",[197],0,feed_forward,activation_fn,2,model.layers.0.feed_forward.activation_fn,aten.silu.default,[],prefill,False
199,feed_forward,up_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten.t.default,[model.layers.0.feed_forward.up_proj.weight],prefill,True
200,feed_forward,up_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[193],0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten.view.default,[],prefill,True
201,feed_forward,up_proj,,matmul,"[[T, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[T, d_ff]]","[199, 200]",0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten.mm.default,[model.layers.0.feed_forward.up_proj.weight],prefill,False
202,feed_forward,up_proj,,_unsafe_view,"[[T, d_ff]]",,,"[[B, T, d_ff]]",[201],0,feed_forward,up_proj,2,model.layers.0.feed_forward.up_proj,aten._unsafe_view.default,[],prefill,True
203,feed_forward,,,elementwise_mul,"[[B, T, d_ff], [B, T, d_ff]]",,,"[[B, T, d_ff]]","[198, 202]",0,feed_forward,,1,model.layers.0.feed_forward,aten.mul.Tensor,[],prefill,False
204,feed_forward,down_proj,,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten.t.default,[model.layers.0.feed_forward.down_proj.weight],prefill,True
205,feed_forward,down_proj,,view,"[[B, T, d_ff]]",,,"[[T, d_ff]]",[203],0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten.view.default,[],prefill,True
206,feed_forward,down_proj,,matmul,"[[T, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[T, d_model]]","[204, 205]",0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten.mm.default,[model.layers.0.feed_forward.down_proj.weight],prefill,False
207,feed_forward,down_proj,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[206],0,feed_forward,down_proj,2,model.layers.0.feed_forward.down_proj,aten._unsafe_view.default,[],prefill,True
208,,,,view,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[207],0,,,0,model.layers.0,aten.view.default,[],prefill,True
209,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[185, 208]",0,,,0,model.layers.0,aten.add.Tensor,[],prefill,False
210,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[209],1,input_layernorm,,1,model.layers.1.input_layernorm,aten._to_copy.default,[],prefill,True
211,input_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[210],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
212,input_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[211],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mean.dim,[],prefill,False
213,input_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[212],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.add.Tensor,[],prefill,False
214,input_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[213],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.rsqrt.default,[],prefill,False
215,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[210, 214]",1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mul.Tensor,[],prefill,False
216,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[215],1,input_layernorm,,1,model.layers.1.input_layernorm,aten._to_copy.default,[],prefill,True
217,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]",[216],1,input_layernorm,,1,model.layers.1.input_layernorm,aten.mul.Tensor,[model.layers.1.input_layernorm.weight],prefill,False
218,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.t.default,[model.layers.1.self_attn.q_proj.weight],prefill,True
219,self_attn,q_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[217],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.view.default,[],prefill,True
220,self_attn,q_proj,,matmul,"[[T, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[T, n_h*d_head]]","[218, 219]",1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten.mm.default,[model.layers.1.self_attn.q_proj.weight],prefill,False
221,self_attn,q_proj,,_unsafe_view,"[[T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[220],1,self_attn,q_proj,2,model.layers.1.self_attn.q_proj,aten._unsafe_view.default,[],prefill,True
222,self_attn,,,view,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h, d_head]]",[221],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
223,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten.t.default,[model.layers.1.self_attn.k_proj.weight],prefill,True
224,self_attn,k_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[217],1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten.view.default,[],prefill,True
225,self_attn,k_proj,,matmul,"[[T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[T, n_kv*d_head]]","[223, 224]",1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten.mm.default,[model.layers.1.self_attn.k_proj.weight],prefill,False
226,self_attn,k_proj,,_unsafe_view,"[[T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[225],1,self_attn,k_proj,2,model.layers.1.self_attn.k_proj,aten._unsafe_view.default,[],prefill,True
227,self_attn,,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[226],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
228,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten.t.default,[model.layers.1.self_attn.v_proj.weight],prefill,True
229,self_attn,v_proj,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[217],1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten.view.default,[],prefill,True
230,self_attn,v_proj,,matmul,"[[T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[T, n_kv*d_head]]","[228, 229]",1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten.mm.default,[model.layers.1.self_attn.v_proj.weight],prefill,False
231,self_attn,v_proj,,_unsafe_view,"[[T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[230],1,self_attn,v_proj,2,model.layers.1.self_attn.v_proj,aten._unsafe_view.default,[],prefill,True
232,self_attn,,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[231],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
233,self_attn,,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[232],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],prefill,True
234,self_attn,,,_to_copy,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[222],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],prefill,True
235,self_attn,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head/2, 2]]",[234],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
236,self_attn,,,view_as_complex,"[[B, T, n_h, d_head/2, 2]]",,,"[[B, T, n_h, d_head/2]]",[235],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_complex.default,[],prefill,True
237,self_attn,,,_to_copy,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head]]",[227],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],prefill,True
238,self_attn,,,view,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head/2, 2]]",[237],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
239,self_attn,,,view_as_complex,"[[B, T, n_kv, d_head/2, 2]]",,,"[[B, T, n_kv, d_head/2]]",[238],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_complex.default,[],prefill,True
240,self_attn,,,unsqueeze,"[[B, T, d_head/2]]",,,"[[B, T, 1, d_head/2]]",[106],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],prefill,True
241,self_attn,,,elementwise_mul,"[[B, T, n_h, d_head/2], [B, T, 1, d_head/2]]",,,"[[B, T, n_h, d_head/2]]","[236, 240]",1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],prefill,False
242,self_attn,,,view_as_real,"[[B, T, n_h, d_head/2]]",,,"[[B, T, n_h, d_head/2, 2]]",[241],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_real.default,[],prefill,True
243,self_attn,,,view,"[[B, T, n_h, d_head/2, 2]]",,,"[[B, T, n_h, d_head]]",[242],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
244,self_attn,,,unsqueeze,"[[B, T, d_head/2]]",,,"[[B, T, 1, d_head/2]]",[106],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],prefill,True
245,self_attn,,,elementwise_mul,"[[B, T, n_kv, d_head/2], [B, T, 1, d_head/2]]",,,"[[B, T, n_kv, d_head/2]]","[239, 244]",1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],prefill,False
246,self_attn,,,view_as_real,"[[B, T, n_kv, d_head/2]]",,,"[[B, T, n_kv, d_head/2, 2]]",[245],1,self_attn,,1,model.layers.1.self_attn,aten.view_as_real.default,[],prefill,True
247,self_attn,,,view,"[[B, T, n_kv, d_head/2, 2]]",,,"[[B, T, n_kv, d_head]]",[246],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
248,self_attn,,,_to_copy,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[243],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],prefill,True
249,self_attn,,,_to_copy,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head]]",[247],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],prefill,True
250,self_attn,,,transpose,"[[B, T, n_h, d_head]]",,,"[[B, n_h, T, d_head]]",[248],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],prefill,True
251,self_attn,,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[249],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],prefill,True
252,self_attn,,,_to_copy,[[]],,,[[]],[2],1,self_attn,,1,model.layers.1.self_attn,aten._to_copy.default,[],prefill,True
253,self_attn,,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[251],1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],prefill,False
254,self_attn,,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[233],1,self_attn,,1,model.layers.1.self_attn,aten.cat.default,[],prefill,False
255,self_attn,,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[253],1,self_attn,,1,model.layers.1.self_attn,aten.slice.Tensor,[],prefill,True
256,self_attn,,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[254],1,self_attn,,1,model.layers.1.self_attn,aten.slice.Tensor,[],prefill,True
257,self_attn,,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[253],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],prefill,True
258,self_attn,,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[257],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],prefill,True
259,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[258],1,self_attn,,1,model.layers.1.self_attn,aten.clone.default,[],prefill,True
260,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[259],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],prefill,True
261,self_attn,,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[254],1,self_attn,,1,model.layers.1.self_attn,aten.unsqueeze.default,[],prefill,True
262,self_attn,,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[261],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],prefill,True
263,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[262],1,self_attn,,1,model.layers.1.self_attn,aten.clone.default,[],prefill,True
264,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[263],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],prefill,True
265,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, n_h, d_head, T]]",[260],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],prefill,True
266,self_attn,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[250],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],prefill,True
267,self_attn,,,view,"[[B, n_h, T, d_head]]",,,"[[n_h, T, d_head]]",[266],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
268,self_attn,,,expand,"[[B, n_h, d_head, T]]",,,"[[B, n_h, d_head, T]]",[265],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],prefill,True
269,self_attn,,,view,"[[B, n_h, d_head, T]]",,,"[[n_h, d_head, T]]",[268],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
270,self_attn,,,batched_matmul,"[[n_h, T, d_head], [n_h, d_head, T]]",,,"[[n_h, T, T]]","[267, 269]",1,self_attn,,1,model.layers.1.self_attn,aten.bmm.default,[],prefill,False
271,self_attn,,,_unsafe_view,"[[n_h, T, T]]",,,"[[B, n_h, T, T]]",[270],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],prefill,True
272,self_attn,,,elementwise_mul,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[271],1,self_attn,,1,model.layers.1.self_attn,aten.mul.Tensor,[],prefill,False
273,self_attn,,,elementwise_add,"[[B, n_h, T, T], [B, 1, T, T]]",,,"[[B, n_h, T, T]]","[91, 272]",1,self_attn,,1,model.layers.1.self_attn,aten.add.Tensor,[],prefill,False
274,self_attn,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[273],1,self_attn,,1,model.layers.1.self_attn,aten._softmax.default,[],prefill,False
275,self_attn,,,expand,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[274],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],prefill,True
276,self_attn,,,view,"[[B, n_h, T, T]]",,,"[[n_h, T, T]]",[275],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
277,self_attn,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[264],1,self_attn,,1,model.layers.1.self_attn,aten.expand.default,[],prefill,True
278,self_attn,,,view,"[[B, n_h, T, d_head]]",,,"[[n_h, T, d_head]]",[277],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
279,self_attn,,,batched_matmul,"[[n_h, T, T], [n_h, T, d_head]]",,,"[[n_h, T, d_head]]","[276, 278]",1,self_attn,,1,model.layers.1.self_attn,aten.bmm.default,[],prefill,False
280,self_attn,,,_unsafe_view,"[[n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[279],1,self_attn,,1,model.layers.1.self_attn,aten._unsafe_view.default,[],prefill,True
281,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[280],1,self_attn,,1,model.layers.1.self_attn,aten.transpose.int,[],prefill,True
282,self_attn,,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[281],1,self_attn,,1,model.layers.1.self_attn,aten.clone.default,[],prefill,True
283,self_attn,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h*d_head]]",[282],1,self_attn,,1,model.layers.1.self_attn,aten.view.default,[],prefill,True
284,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.t.default,[model.layers.1.self_attn.o_proj.weight],prefill,True
285,self_attn,o_proj,,view,"[[B, T, n_h*d_head]]",,,"[[T, n_h*d_head]]",[283],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.view.default,[],prefill,True
286,self_attn,o_proj,,matmul,"[[T, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[T, d_model]]","[284, 285]",1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten.mm.default,[model.layers.1.self_attn.o_proj.weight],prefill,False
287,self_attn,o_proj,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[286],1,self_attn,o_proj,2,model.layers.1.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True
288,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[209, 287]",1,,,0,model.layers.1,aten.add.Tensor,[],prefill,False
289,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[288],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten._to_copy.default,[],prefill,True
290,post_attention_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[289],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
291,post_attention_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[290],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.mean.dim,[],prefill,False
292,post_attention_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[291],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.add.Tensor,[],prefill,False
293,post_attention_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[292],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.rsqrt.default,[],prefill,False
294,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[289, 293]",1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.mul.Tensor,[],prefill,False
295,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[294],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten._to_copy.default,[],prefill,True
296,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]",[295],1,post_attention_layernorm,,1,model.layers.1.post_attention_layernorm,aten.mul.Tensor,[model.layers.1.post_attention_layernorm.weight],prefill,False
