op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
175,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[174],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
176,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[175],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
177,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[174, 176]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
178,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[177],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
179,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[178],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
180,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[177, 179]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
181,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[180],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
182,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[181],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
183,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[180, 182]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
184,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[183],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
185,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[184],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
186,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[183, 185]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
187,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[186],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
188,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[187],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
189,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[186, 188]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
190,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[189],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
191,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[190],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
192,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[189, 191]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
193,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[192],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
194,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[193],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
195,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[192, 194]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
196,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[195],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
197,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[196],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
198,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[195, 197]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
199,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[198],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
200,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[199],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
201,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[198, 200]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
202,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[201],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
203,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[202],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
204,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[201, 203]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
205,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[204],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
206,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[205],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
207,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[204, 206]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
208,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[207],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
209,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[208],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
210,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[207, 209]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
211,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[210],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
212,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[211],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
213,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[210, 212]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
214,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[213],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
215,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[214],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
216,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[213, 215]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
217,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[216],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
218,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[217],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
219,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[216, 218]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
220,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[219],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
221,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[220],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
222,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[219, 221]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
223,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[222],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
224,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[223],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
225,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[222, 224]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
226,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[225],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
227,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[226],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
228,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[225, 227]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
229,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[228],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
230,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[229],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
231,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[228, 230]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
232,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[231],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
233,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[232],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
234,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[231, 233]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
235,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[234],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
236,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[235],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
237,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[234, 236]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
238,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[237],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
239,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[238],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
240,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[237, 239]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
241,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[240],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
242,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[241],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
243,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[240, 242]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
244,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[243],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
245,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[244],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
246,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[243, 245]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
247,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[246],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
248,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[247],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
249,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[246, 248]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
250,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[249],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
251,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[250],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
252,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[249, 251]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
253,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[252],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
254,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[253],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
255,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[252, 254]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
256,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[255],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
257,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[256],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
258,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[255, 257]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
259,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[258],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
260,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[259],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
261,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[258, 260]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
262,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[261],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
263,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[262],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
264,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[261, 263]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
265,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[264],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
266,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[265],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
267,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[264, 266]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
268,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[267],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
269,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[268],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
270,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[267, 269]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
271,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[270],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
272,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[271],0,attn_hc,,1,model.layers.0.attn_hc,aten.add.Tensor,[],prefill,False
273,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[270, 272]",0,attn_hc,,1,model.layers.0.attn_hc,aten.div.Tensor,[],prefill,True
274,attn_hc,,,,,unsqueeze,"[[B, T, n_hc]]",,,"[[B, T, n_hc, 1]]",[146],0,attn_hc,,1,model.layers.0.attn_hc,aten.unsqueeze.default,[],prefill,True
275,attn_hc,,,,,elementwise_mul,"[[B, T, n_hc, 1], [B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]","[91, 274]",0,attn_hc,,1,model.layers.0.attn_hc,aten.mul.Tensor,[],prefill,False
276,attn_hc,,,,,sum,"[[B, T, n_hc, d_model]]",,,"[[B, T, d_model]]",[275],0,attn_hc,,1,model.layers.0.attn_hc,aten.sum.dim_IntList,[],prefill,True
277,attn_hc,,,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[276],0,attn_hc,,1,model.layers.0.attn_hc,aten._to_copy.default,[],prefill,True
278,input_layernorm,,,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[277],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
279,input_layernorm,,,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[278],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
280,input_layernorm,,,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[279],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mean.dim,[],prefill,False
281,input_layernorm,,,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[280],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[],prefill,False
282,input_layernorm,,,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[281],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.rsqrt.default,[],prefill,False
283,input_layernorm,,,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[278, 282]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],prefill,False
284,input_layernorm,,,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[283],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
285,input_layernorm,,,,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[284],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[model.layers.0.input_layernorm.weight],prefill,False
286,self_attn,q_a_proj,,,,t,"[[c_q, d_model]]","[c_q, d_model]",0,"[[d_model, c_q]]",[],0,self_attn,q_a_proj,2,model.layers.0.self_attn.q_a_proj,aten.t.default,[model.layers.0.self_attn.q_a_proj.weight],prefill,True
287,self_attn,q_a_proj,,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[285],0,self_attn,q_a_proj,2,model.layers.0.self_attn.q_a_proj,aten.view.default,[],prefill,True
288,self_attn,q_a_proj,,,,matmul,"[[T, d_model], [d_model, c_q]]","[c_q, d_model]",1,"[[T, c_q]]","[286, 287]",0,self_attn,q_a_proj,2,model.layers.0.self_attn.q_a_proj,aten.mm.default,[model.layers.0.self_attn.q_a_proj.weight],prefill,False
289,self_attn,q_a_proj,,,,_unsafe_view,"[[T, c_q]]",,,"[[B, T, c_q]]",[288],0,self_attn,q_a_proj,2,model.layers.0.self_attn.q_a_proj,aten._unsafe_view.default,[],prefill,True
290,self_attn,q_a_norm,,,,_to_copy,"[[B, T, c_q]]",,,"[[B, T, c_q]]",[289],0,self_attn,q_a_norm,2,model.layers.0.self_attn.q_a_norm,aten._to_copy.default,[],prefill,True
291,self_attn,q_a_norm,,,,pow,"[[B, T, c_q]]",,,"[[B, T, c_q]]",[290],0,self_attn,q_a_norm,2,model.layers.0.self_attn.q_a_norm,aten.pow.Tensor_Scalar,[],prefill,False
292,self_attn,q_a_norm,,,,mean,"[[B, T, c_q]]",,,"[[B, T, 1]]",[291],0,self_attn,q_a_norm,2,model.layers.0.self_attn.q_a_norm,aten.mean.dim,[],prefill,False
293,self_attn,q_a_norm,,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[292],0,self_attn,q_a_norm,2,model.layers.0.self_attn.q_a_norm,aten.add.Tensor,[],prefill,False
294,self_attn,q_a_norm,,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[293],0,self_attn,q_a_norm,2,model.layers.0.self_attn.q_a_norm,aten.rsqrt.default,[],prefill,False
295,self_attn,q_a_norm,,,,elementwise_mul,"[[B, T, c_q], [B, T, 1]]",,,"[[B, T, c_q]]","[290, 294]",0,self_attn,q_a_norm,2,model.layers.0.self_attn.q_a_norm,aten.mul.Tensor,[],prefill,False
296,self_attn,q_a_norm,,,,_to_copy,"[[B, T, c_q]]",,,"[[B, T, c_q]]",[295],0,self_attn,q_a_norm,2,model.layers.0.self_attn.q_a_norm,aten._to_copy.default,[],prefill,True
297,self_attn,q_a_norm,,,,elementwise_mul,"[[c_q], [B, T, c_q]]",,,"[[B, T, c_q]]",[296],0,self_attn,q_a_norm,2,model.layers.0.self_attn.q_a_norm,aten.mul.Tensor,[model.layers.0.self_attn.q_a_norm.weight],prefill,False
298,self_attn,q_b_proj,,,,t,"[[n_h*d_head, c_q]]","[n_h*d_head, c_q]",0,"[[c_q, n_h*d_head]]",[],0,self_attn,q_b_proj,2,model.layers.0.self_attn.q_b_proj,aten.t.default,[model.layers.0.self_attn.q_b_proj.weight],prefill,True
299,self_attn,q_b_proj,,,,view,"[[B, T, c_q]]",,,"[[T, c_q]]",[297],0,self_attn,q_b_proj,2,model.layers.0.self_attn.q_b_proj,aten.view.default,[],prefill,True
300,self_attn,q_b_proj,,,,matmul,"[[T, c_q], [c_q, n_h*d_head]]","[n_h*d_head, c_q]",1,"[[T, n_h*d_head]]","[298, 299]",0,self_attn,q_b_proj,2,model.layers.0.self_attn.q_b_proj,aten.mm.default,[model.layers.0.self_attn.q_b_proj.weight],prefill,False
301,self_attn,q_b_proj,,,,_unsafe_view,"[[T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[300],0,self_attn,q_b_proj,2,model.layers.0.self_attn.q_b_proj,aten._unsafe_view.default,[],prefill,True
302,self_attn,,,,,view,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h, d_head]]",[301],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
303,self_attn,,,,,transpose,"[[B, T, n_h, d_head]]",,,"[[B, n_h, T, d_head]]",[302],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
304,self_attn,q_b_norm,,,,_to_copy,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[303],0,self_attn,q_b_norm,2,model.layers.0.self_attn.q_b_norm,aten._to_copy.default,[],prefill,True
